dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
59,drummer1/eval_session/4,52,cymbal,0,8,0,8,0,0.0,1.0,0.0,
60,drummer1/eval_session/4,60,kick,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.004181606588534622
60,drummer1/eval_session/4,60,snare,1,6,0,6,1,0.0,0.0,0.0,
60,drummer1/eval_session/4,60,tom,0,8,0,8,0,0.0,1.0,0.0,
60,drummer1/eval_session/4,60,hihat,5,4,0,4,5,0.0,0.0,0.0,
60,drummer1/eval_session/4,60,cymbal,0,4,0,4,0,0.0,1.0,0.0,
61,drummer1/eval_session/4,64,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.01902494260285244
61,drummer1/eval_session/4,64,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.013673428856596614
61,drummer1/eval_session/4,64,tom,0,13,0,13,0,0.0,1.0,0.0,
61,drummer1/eval_session/4,64,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.010383937506628879
61,drummer1/eval_session/4,64,cymbal,0,5,0,5,0,0.0,1.0,0.0,
62,drummer1/eval_session/4,68,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.004208451961747913
62,drummer1/eval_session/4,68,snare,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.015656609897440554
62,drummer1/eval_session/4,68,tom,0,9,0,9,0,0.0,1.0,0.0,
62,drummer1/eval_session/4,68,hihat,6,6,2,4,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04357707485590395
62,drummer1/eval_session/4,68,cymbal,0,6,0,6,0,0.0,1.0,0.0,
63,drummer1/eval_session/4,72,kick,2,11,1,10,1,0.09090909090909091,0.5,0.15384615384615385,0.027024943215662695
63,drummer1/eval_session/4,72,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.013673428856596614
63,drummer1/eval_session/4,72,tom,0,13,0,13,0,0.0,1.0,0.0,
63,drummer1/eval_session/4,72,hihat,4,4,3,1,1,0.75,0.75,0.75,0.01474676336470826
63,drummer1/eval_session/4,72,cymbal,0,5,0,5,0,0.0,1.0,0.0,
64,drummer1/eval_session/4,80,kick,2,11,1,10,1,0.09090909090909091,0.5,0.15384615384615385,0.019011680569389917
64,drummer1/eval_session/4,80,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.012652282082304622
64,drummer1/eval_session/4,80,tom,0,13,0,13,0,0.0,1.0,0.0,
64,drummer1/eval_session/4,80,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.016386954045529995
64,drummer1/eval_session/4,80,cymbal,0,5,0,5,0,0.0,1.0,0.0,
65,drummer1/eval_session/4,92,kick,1,10,1,9,0,0.1,1.0,0.18181818181818182,0.008195011770002154
65,drummer1/eval_session/4,92,snare,1,9,0,9,1,0.0,0.0,0.0,
65,drummer1/eval_session/4,92,tom,0,11,0,11,0,0.0,1.0,0.0,
65,drummer1/eval_session/4,92,hihat,5,4,2,2,3,0.5,0.4,0.4444444444444445,0.008653079940348252
65,drummer1/eval_session/4,92,cymbal,0,5,0,5,0,0.0,1.0,0.0,
66,drummer1/eval_session/4,96,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.007054045397678472
66,drummer1/eval_session/4,96,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.010697309338316585
66,drummer1/eval_session/4,96,tom,0,13,0,13,0,0.0,1.0,0.0,
66,drummer1/eval_session/4,96,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.016390148549033052
66,drummer1/eval_session/4,96,cymbal,0,5,0,5,0,0.0,1.0,0.0,
67,drummer1/eval_session/4,100,kick,1,10,1,9,0,0.1,1.0,0.18181818181818182,0.024816491348909682
67,drummer1/eval_session/4,100,snare,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.017050085786789237
67,drummer1/eval_session/4,100,tom,0,7,0,7,0,0.0,1.0,0.0,
67,drummer1/eval_session/4,100,hihat,5,7,2,5,3,0.2857142857142857,0.4,0.3333333333333333,0.045274289201717
67,drummer1/eval_session/4,100,cymbal,0,6,0,6,0,0.0,1.0,0.0,
