epoch,train_budget_exact_acc,train_budget_loss,train_budget_mae,train_budget_score,train_class_loss,train_crash_recall,train_crash_velocity_mae,train_event_f1,train_event_precision,train_event_recall,train_fill_accent_shape_acc,train_fill_length_acc,train_fill_start_acc,train_hihat_open_class_acc,train_hihat_open_velocity_bias,train_hihat_open_velocity_mae,train_kick_ghost_recall,train_kick_ghost_velocity_bias,train_kick_ghost_velocity_mae,train_loss,train_offset_loss,train_offset_mae,train_over_budget_loss,train_phrase_loss,train_placement_loss,train_presence_loss,train_snare_ghost_recall,train_snare_ghost_velocity_bias,train_snare_ghost_velocity_mae,train_snare_slot_gt0_recall,train_snare_slot_gt0_velocity_mae,train_tom_crash_recall,train_tom_direction_acc,train_tom_fill_recall,train_tom_velocity_mae,train_velocity_loss,train_velocity_mae,val_budget_exact_acc,val_budget_loss,val_budget_mae,val_budget_score,val_class_loss,val_crash_recall,val_crash_velocity_mae,val_event_f1,val_event_precision,val_event_recall,val_fill_accent_shape_acc,val_fill_length_acc,val_fill_start_acc,val_hihat_open_class_acc,val_hihat_open_velocity_bias,val_hihat_open_velocity_mae,val_kick_ghost_recall,val_kick_ghost_velocity_bias,val_kick_ghost_velocity_mae,val_loss,val_offset_loss,val_offset_mae,val_over_budget_loss,val_phrase_loss,val_placement_loss,val_presence_loss,val_snare_ghost_recall,val_snare_ghost_velocity_bias,val_snare_ghost_velocity_mae,val_snare_slot_gt0_recall,val_snare_slot_gt0_velocity_mae,val_tom_crash_recall,val_tom_direction_acc,val_tom_fill_recall,val_tom_velocity_mae,val_velocity_loss,val_velocity_mae,val_selection_score,val_event_plan_examples,val_event_plan_exact_precision,val_event_plan_exact_recall,val_event_plan_exact_f1,val_event_plan_family_step_precision,val_event_plan_family_step_recall,val_event_plan_family_step_f1,val_event_plan_matched_velocity_mae,val_event_plan_velocity_score,val_event_plan_kick_ghost_recall,val_event_plan_snare_ghost_recall,val_event_plan_snare_roll_drag_recall,val_event_plan_off16_hat_recall,val_event_plan_open_hat_recall,val_event_plan_tom_fill_recall,val_event_plan_crash_recall,val_event_plan_ride_recall,val_event_plan_score,eval_preview_json,eval_preview_grid_batch,eval_preview_plot,eval_preview_pred_events,eval_preview_target_events
25,0.952423601519337,0.11759362255547258,0.06707527624309392,0.9893472869751861,0.39677427527983544,0.04004654597017646,0.1904334994393159,0.6890600814345134,0.6934935598742238,0.6855925585024923,0.9997410220994475,0.9629661602209945,0.9691816298342542,0.8470900529655963,-0.040003955466492686,0.09914626356070214,0.35289472341537476,0.10207216760133347,0.11181127302636758,1.1431841369491915,0.016500188989657393,0.1346363128878135,0.022960538736632022,0.0768293092716794,1.8398164155074905,0.10904842886806193,0.5256536360932977,0.055165406614953644,0.08458632907897069,0.14124996493987285,0.10282706638067467,0.011693194037745835,0.9999136740331491,0.0068862186358902,0.18673682393948676,0.013118330054808388,0.12796176673628348,0.909673218925794,0.26899724182051915,0.15381384392579397,0.9745134438077608,0.6335292048752308,0.0009765625,0.16005446234097084,0.6686115376651287,0.7390997086962064,0.6143775967260202,1.0,0.8782132044434547,0.8938592051466306,0.49603337825586397,-0.05927823819850649,0.11211337381973863,0.056196930197378,0.057514542694358774,0.06591718504205346,1.601079136133194,0.015015408474331101,0.1258017991979917,0.02967490445977698,0.1974714322326084,2.17515421907107,0.13750890331963697,0.32243942686667043,0.0621756895367677,0.09644188949217398,0.07470093485123168,0.1312284885595242,0.000786163533727328,1.0,0.0,0.18140669167041779,0.01321952601817126,0.12559123616665602,0.4953282860231897,1534.0,0.9138487324533836,0.7365665844844473,0.8156861278378278,0.9304512900163948,0.7732520616708498,0.8445993577191196,0.0874487927207962,0.8251024145584076,0.1744186046511628,0.2707390648567119,0.2729591836734694,0.6296829971181557,0.5408450704225352,0.07808177067322472,0.04565217391304348,0.6459143968871596,0.5329895098900959,eval_examples/epoch_025_preview.json,eval_examples/epoch_025_grid_batch.pt,eval_examples/epoch_025_preview.png,14,14
26,0.9541321363896955,0.11286703628894373,0.06381287409291082,0.9898466560063441,0.39031794774268874,0.07026817445843918,0.18950801877850326,0.7029391971740934,0.7028240251936306,0.7044928495396566,1.0,0.9588225138121547,0.974274861878453,0.8589215262160117,-0.03833712012962392,0.10158667783381531,0.4053945352030064,0.09867655252555427,0.1092802782476113,1.122539206104384,0.01653671110800123,0.13478149317246116,0.023141435414388036,0.07618371549561538,1.8146142505150473,0.10550285361254413,0.5260795015656488,0.05511004892460879,0.08442225473938067,0.14706740505705224,0.10276030185143592,0.019107907786656643,0.9999136740331491,0.011496537560545608,0.18656730454271012,0.013033031033177073,0.12759468383387307,0.9051211774349213,0.28598951649231213,0.1621960053841273,0.9730750719706217,0.6660428320368131,0.0006510416666666666,0.16358852044989666,0.6781794453660647,0.7390324907998244,0.6310322297116121,1.0,0.8860467051466306,0.8893229166666666,0.435886920740207,-0.041761992586543784,0.10585905060482521,0.05745701088259617,0.04106482025235891,0.05077332149570187,1.6313421577215195,0.01489772960000361,0.1251518614590168,0.025452159257838503,0.20111426920630038,2.1774444729089737,0.1335459790813426,0.32513265156497556,0.06066781670475999,0.09536969366793831,0.057798102226418756,0.12896247572886446,0.002889354402820269,0.9993489583333334,0.002603963599540293,0.18399357174833617,0.013150771284320703,0.12581354472786188,0.49668320569791835,1534.0,0.9039117026456744,0.7523388159005707,0.8211896116343796,0.9188648581072634,0.7906059519541054,0.8499238730317806,0.08788617586006205,0.8242276482798759,0.19767441860465115,0.27526395173454,0.2423469387755102,0.659462055715658,0.5004694835680751,0.2019674146941285,0.0391304347826087,0.6498054474708171,0.5567602657311684,eval_examples/epoch_026_preview.json,eval_examples/epoch_026_grid_batch.pt,eval_examples/epoch_026_preview.png,14,14
27,0.9551284820335346,0.11055296433070746,0.06297119591611525,0.9900689144819481,0.3895134746369736,0.07869911739263087,0.1892997179159802,0.7167325780536589,0.716780487015761,0.717594622907059,0.9999136740331491,0.9633977900552486,0.9741885359116023,0.8549001710849572,-0.03824149414783444,0.09904578863257203,0.45230134214320894,0.10185739500653924,0.11209246003743034,1.1026947755181329,0.016379831255881827,0.13411165333419875,0.024410697698428487,0.07245353352052072,1.7817907010652743,0.10137736990800879,0.5491901436892662,0.05532267414424465,0.08489071155862254,0.15318335686393536,0.102792763866443,0.026811905300440215,0.9999136740331491,0.019684804528848736,0.18613140054499905,0.012880128314358424,0.12679254222476022,0.9052655597527822,0.28683305345475674,0.15822937649985155,0.9736043736338615,0.646976879487435,0.005468750062088172,0.16225710324943066,0.6860729878147444,0.7854903240998586,0.6141060926020145,0.998046875,0.8996975794434547,0.9010206634799639,0.4347607120871544,-0.06543825576469924,0.11350099168096979,0.12285053047041099,0.03767648129723966,0.04735817092781266,1.6214328308900197,0.014949085326710096,0.12552206808080277,0.028944554020805906,0.19073673011735082,2.1869837989409766,0.1315832012332976,0.2705817964548866,0.05203408794477582,0.09438882675021887,0.05437487309488157,0.13543491469075283,0.002782655142558118,0.9993489583333334,0.0017338753289853532,0.1859028066198031,0.013293989701196551,0.1255774556969603,0.5002654059429187,1534.0,0.9092036715455222,0.7426795906650006,0.817548099265731,0.9240957717778909,0.7804948010039441,0.8462465497803523,0.08779304844763304,0.824413903104734,0.313953488372093,0.26395173453996984,0.22704081632653061,0.5912584053794429,0.5164319248826291,0.16723024900092223,0.0782608695652174,0.6368352788586251,0.562311086334235,eval_examples/epoch_027_preview.json,eval_examples/epoch_027_grid_batch.pt,eval_examples/epoch_027_preview.png,14,14
28,0.9564017900445844,0.10722090699066773,0.060356238496731655,0.9904151206517088,0.3832506002312866,0.11371367270363629,0.19030688089725062,0.7271684082173511,0.7234119068193172,0.7319754800085205,0.9998273480662984,0.9674551104972375,0.9734979281767956,0.8593505943677702,-0.04020792345203799,0.10065576930154753,0.47125654186003774,0.09522408128311492,0.10770943443913486,1.085925082475441,0.016474978036108267,0.13436843261369685,0.024216780866089777,0.070028114899252,1.7644462473484692,0.0979818345268787,0.560075705222662,0.05379109392431436,0.08443276203386692,0.1795207771642432,0.10381119817659999,0.04160897738624426,1.0,0.031666913417101074,0.18661974461039127,0.01285634647272733,0.12693360036249318,0.9090274274349213,0.2918428620323539,0.15511330217123032,0.974072960515817,0.6441941745579243,0.02925461468597253,0.16082211832205454,0.7072079094747702,0.8112602531909943,0.6296099076668421,1.0,0.8977864583333334,0.9062289968132973,0.522959335707128,-0.06849653561948799,0.10659249949579437,0.08928571455180645,0.04229991231113672,0.05641232446456949,1.6182035977641742,0.014939326385501772,0.12540828343480825,0.026999915814182412,0.19044143054634333,2.175658976038297,0.12955433363094926,0.2596121006645262,0.04496169079842124,0.09333336461956303,0.027614167813832562,0.13823764600480595,0.008110403335498026,1.0,0.0021579212431485453,0.18845949911822876,0.013117439734439055,0.1253998518610994,0.5042078741185833,1534.0,0.913014690668322,0.7451450572461076,0.8205824376092535,0.9268654816951597,0.7833990677662245,0.8491148980821173,0.08699576618675034,0.8260084676264994,0.19767441860465115,0.2647058823529412,0.2308673469387755,0.6450528338136408,0.49953051643192486,0.14601905932984938,0.0782608695652174,0.6582360570687419,0.5501621636935199,eval_examples/epoch_028_preview.json,eval_examples/epoch_028_grid_batch.pt,eval_examples/epoch_028_preview.png,14,14
29,0.9559773539311319,0.10568857514067909,0.060953326440977125,0.9903404854279196,0.3791294282312551,0.1509258402562932,0.1908707075767754,0.7385133521332925,0.7316918356642539,0.7464014403727832,0.9998273480662984,0.966246546961326,0.9743611878453039,0.8584667454108349,-0.03739359482628543,0.09809328671236064,0.5310975458081915,0.09825072026967832,0.10805404277837408,1.0662448916646,0.016364508061489678,0.13397330119794246,0.023974321159831304,0.06701206147557547,1.7317287641994201,0.09471493218485164,0.5600209204860813,0.05210971739786312,0.08274187625113114,0.18674453884075032,0.10170376154681596,0.06078894255240319,1.0,0.04716485867389987,0.18384007850239947,0.012779008242100971,0.1263926512052341,0.9063366303841273,0.28819742938503623,0.1565833960970243,0.973993773261706,0.6559641001125177,0.04202226518342892,0.15654253462950388,0.7173379609982172,0.8021893178423246,0.6516374399264654,0.998046875,0.8600050384799639,0.8899319544434547,0.46861309092491865,-0.05289835335376362,0.10276708363865812,0.08928571455180645,0.039595665177330375,0.05215567179645101,1.6214775890111923,0.015184653108008206,0.1278865203882257,0.029946550125411402,0.23131510227297744,2.1558962215979895,0.12272086801628272,0.29294493903095525,0.057304175260166325,0.09849408796677987,0.07377784512937069,0.13494846240306893,0.018899851992803935,1.0,0.01214686823853602,0.18237864381323257,0.012939660829336693,0.12411764729768038,0.5093477304710541,1534.0,0.8992817175284733,0.7653416191023,0.826923076923077,0.9160130718954248,0.8040157762638939,0.856368149704029,0.08880469029895109,0.8223906194020978,0.20930232558139536,0.27828054298642535,0.25255102040816324,0.675312199807877,0.49859154929577465,0.3018751921303412,0.09782608695652174,0.6511024643320363,0.5804092938577786,eval_examples/epoch_029_preview.json,eval_examples/epoch_029_grid_batch.pt,eval_examples/epoch_029_preview.png,14,14
30,0.9583117520611589,0.10136237460605348,0.057122611661971606,0.9909542081105774,0.37564991752087085,0.16762343633570065,0.18714368363934986,0.7451639573877029,0.7397144341337089,0.7518481082020544,0.9999136740331491,0.96978591160221,0.9781595303867403,0.864919024936402,-0.03667499328135688,0.0971491199542475,0.54276286156138,0.09894912422361954,0.10779285436053632,1.0499423580933671,0.01636090886506422,0.13383136315075733,0.024935487920202275,0.06371869035682626,1.7127012929863692,0.0922194605703512,0.569627464640865,0.053664759794527984,0.08414201531044686,0.19837007098393875,0.10267532102310856,0.07941029902074219,1.0,0.06665830246239736,0.1835816019312453,0.012720286794706603,0.1263670402666482,0.9066726515690485,0.3018223474888752,0.16072328621521592,0.9733785018324852,0.6716721182068189,0.09043568326160312,0.1579425766443213,0.7253174657622973,0.8009937678774198,0.6655845666925112,1.0,0.8834635416666666,0.9029527877767881,0.48036635387688875,-0.05149694153806195,0.10351186633730929,0.052248677549262844,0.03484369573804239,0.047696883169313274,1.6291850780447323,0.014930978514409313,0.1257471079006791,0.026747856696601957,0.1918906344411274,2.166450783610344,0.12016980070620775,0.28557529610892135,0.05087354602680231,0.0922311522687475,0.033397168231507145,0.13596375092553595,0.03042423602892086,0.9993489583333334,0.012662477228635302,0.19258465493718782,0.012828411573233703,0.123047126767536,0.5078561724479853,1534.0,0.899540148567386,0.7729744334492891,0.8314684298481437,0.9130172031747311,0.8125493008246684,0.859858473563393,0.09009264588060932,0.8198147082387813,0.19767441860465115,0.27149321266968324,0.2385204081632653,0.6767531219980788,0.49859154929577465,0.354442053489087,0.17608695652173914,0.6627756160830091,0.5943936081972788,eval_examples/epoch_030_preview.json,eval_examples/epoch_030_grid_batch.pt,eval_examples/epoch_030_preview.png,14,14
31,0.9598332472269048,0.10007927772583883,0.05546803062380348,0.9912298219638634,0.3725067497287666,0.19331662961955887,0.1874430165188747,0.755495803461549,0.7481447527421772,0.763697605106712,0.9999136740331491,0.9704765193370166,0.9764330110497238,0.869444573123152,-0.03451397206482493,0.09606395523933416,0.5874084245351797,0.0908310120974832,0.10317822519010601,1.0361628308480615,0.016346954380403896,0.1338669931032381,0.02523565613690414,0.06318011485781129,1.6913140129647861,0.0891166485393245,0.5797372494942575,0.050474595259206154,0.08203873013593874,0.21197915355062616,0.10057517826474832,0.10487089398733819,1.0,0.09089977388367962,0.18217315183160054,0.012623252779327703,0.1257762254025396,0.9080561151107153,0.286345756224667,0.15128580729166666,0.9749247282743454,0.6444493730862936,0.06662062943602602,0.16078439075499773,0.7253702133893967,0.82084787885348,0.6528644611438116,0.9993489583333334,0.8892809127767881,0.9055569544434547,0.5413902091483275,-0.07420627613707136,0.11101018063103159,0.1334325410425663,0.029659664103140432,0.044928119983524084,1.6076821386814117,0.014966892291946957,0.12639554776251316,0.030363781843334436,0.1984966853633523,2.183698763449987,0.117864188272506,0.3313624884467572,0.04327899563456109,0.09213093388825655,0.0362472627699996,0.13905055650199452,0.03564840081768731,1.0,0.0262777095194906,0.18715551837037006,0.013219741677554945,0.1263295173024138,0.52747269535282,1534.0,0.8975414657099164,0.7730757539937181,0.8306720859340978,0.9101493496065521,0.812836141986375,0.8587446494185386,0.09004306374722802,0.8199138725055439,0.2441860465116279,0.2737556561085973,0.22576530612244897,0.654178674351585,0.5051643192488263,0.3873347679065478,0.1391304347826087,0.6387808041504539,0.5999277842778574,eval_examples/epoch_031_preview.json,eval_examples/epoch_031_grid_batch.pt,eval_examples/epoch_031_preview.png,14,14
32,0.960847577337402,0.09596300133354756,0.052889042364134976,0.9916227832024928,0.3646985964221849,0.22107424179493393,0.18751147517018554,0.7646353926447874,0.7561601532098338,0.7739581821373155,1.0,0.9720303867403315,0.9781595303867403,0.870160111076924,-0.03477378453781509,0.09558897436653054,0.609249488836494,0.09771175283259449,0.10726050298805065,1.0171482233711369,0.016284316999436412,0.1335836922677841,0.025107008186929427,0.06207189522571064,1.6708881940630917,0.08606849686957854,0.5904938963895344,0.05207505525805015,0.08296911589266187,0.20935208445095885,0.10052414219929369,0.13071912864624466,0.9999136740331491,0.1177990835376125,0.18297681204192545,0.012462842108383363,0.12516232645808004,0.9087859118978182,0.294347027859961,0.15413673967123032,0.9746968820691109,0.6776809953153133,0.14178184311216077,0.15921229993303618,0.7478462432821592,0.8123243475953738,0.6965142836173376,1.0,0.8808383718132973,0.8918850794434547,0.49963910567263764,-0.04574418597136779,0.10544668758908908,0.1717509931574265,0.04717734005923072,0.054952354015161596,1.6209890743096669,0.014988035681502273,0.1258352054283023,0.02873837371589616,0.2012949550213913,2.1664209415515265,0.11268609482795,0.3112584056022267,0.04867959089460783,0.09497835595781605,0.039856163396810494,0.1336161585059017,0.08300571865402162,1.0,0.055265187130620085,0.18659670340518156,0.0128395907037581,0.12306469523658355,0.5425790539166581,1534.0,0.8924285824881939,0.7786483839373164,0.8316649531951735,0.9074206633261751,0.818142703477949,0.8604721321366618,0.09035627570016261,0.8192874485996748,0.2558139534883721,0.2873303167420814,0.25,0.6628242074927954,0.492018779342723,0.41100522594528127,0.1826086956521739,0.6523994811932555,0.610421047408176,eval_examples/epoch_032_preview.json,eval_examples/epoch_032_grid_batch.pt,eval_examples/epoch_032_preview.png,14,14
33,0.9623079247237569,0.09403581968740204,0.05153660220994475,0.9918439954683925,0.3635980531326315,0.2665886416496164,0.1841873030142231,0.7711749070257113,0.7609632766049211,0.7827411587067072,0.9999136740331491,0.9719440607734806,0.9793680939226519,0.8779978913496871,-0.03268102226532527,0.0954995719273446,0.6536649570116022,0.09592357126723214,0.10459720960802794,1.002932875525227,0.016305411841658596,0.13363441343300908,0.02550882812671734,0.06041496445248624,1.6453231797033911,0.08386037823903626,0.599712097513083,0.04971808956508931,0.08170203068062087,0.2454211038244034,0.10070464481182849,0.17766626959265266,1.0,0.15884892464466188,0.18135798578433568,0.012411064823358757,0.12517890091265105,0.9107994139194489,0.29960350412875414,0.15343056929608187,0.9747802292307218,0.6570818523565928,0.06129887327551842,0.16032889299094677,0.7564214045802752,0.8511553530891737,0.6840175340572993,1.0,0.8710727468132973,0.9055779551466306,0.4569260757416487,-0.06410837891356398,0.11050691936785977,0.16586128311852613,0.04484900882622848,0.055922804245104395,1.6207350840171177,0.015025354863610119,0.12642212367306152,0.03384328065052008,0.20691135758534074,2.1750844021638236,0.1112159388139844,0.29766413910935324,0.042198498985574893,0.0922168552254637,0.08356383458400767,0.14324227340208986,0.060039684952547155,0.9993489583333334,0.05663370566132168,0.18054882685343424,0.012941103583822647,0.1253726969783505,0.5382448701878699,1534.0,0.8891667307840271,0.7806072477962782,0.8313580202507058,0.9039541320680111,0.8196844747221226,0.8597593080105302,0.09006616111139132,0.8198676777772174,0.19767441860465115,0.27149321266968324,0.27168367346938777,0.6743515850144092,0.5211267605633803,0.4328312327082693,0.13043478260869565,0.6511024643320363,0.602322432819501,eval_examples/epoch_033_preview.json,eval_examples/epoch_033_grid_batch.pt,eval_examples/epoch_033_preview.png,14,14
34,0.9641207700276243,0.09008265109681293,0.04887128798342542,0.9923120440699119,0.35839528265249665,0.2728192756847782,0.18314977772328075,0.7803089697716644,0.7709003430045112,0.7906760734747786,0.9997410220994475,0.9744475138121547,0.9791954419889503,0.8745765050471817,-0.032048796072880206,0.09561177777404285,0.644004682480301,0.09559008771250055,0.10604420973204118,0.984803747406322,0.016255297600317395,0.13329138993722958,0.02544317567767318,0.0579620525755441,1.6226249722486044,0.08124567759712098,0.603628675911308,0.0508151463114268,0.08202275164548864,0.2545959785868779,0.10192119622428114,0.21177363064325316,0.9998273480662984,0.2002750816266181,0.18234979583578215,0.012364199832699246,0.12472825180430439,0.9090300525228182,0.29437368890891474,0.15520255795369545,0.9745400274793307,0.6685600144167742,0.07999215321615338,0.1620420596251885,0.7574593002597491,0.8538928329944611,0.6845079846680164,0.9993489583333334,0.8697496627767881,0.8853746627767881,0.4429918347547452,-0.061987588550740234,0.11334386452411611,0.17904746035734811,0.029238578397780657,0.043037183272341885,1.6456611702839534,0.015006785048171878,0.12607917344818512,0.031222282491701964,0.2277591476837794,2.2246546844641366,0.1116253746052583,0.3293678242092331,0.03847562619678987,0.08803305123001337,0.05973935825750232,0.14242520035865405,0.06705128907924518,0.9993489583333334,0.05725230342553308,0.1850293893367052,0.012893023357416192,0.12397296478350957,0.5422165020590184,1534.0,0.893961823139852,0.7750346178526799,0.830261039454404,0.9067204408417522,0.8141627823592685,0.8579525059981485,0.09041133026168494,0.8191773394766302,0.18604651162790697,0.2895927601809955,0.25637755102040816,0.6402497598463016,0.504225352112676,0.38979403627420844,0.14130434782608695,0.6705577172503242,0.5974655027069881,eval_examples/epoch_034_preview.json,eval_examples/epoch_034_grid_batch.pt,eval_examples/epoch_034_preview.png,14,14
35,0.9636639620059103,0.08883649335134754,0.04856195327573718,0.9923435169688904,0.354493241283775,0.2964897199394953,0.18471334355970773,0.7868299286668472,0.7756386530992075,0.7988750417588165,1.0,0.9772099447513812,0.9805766574585635,0.8774125806534487,-0.03417662114896413,0.09659103357660177,0.6634037760575173,0.09657886270073485,0.10576221134863506,0.9713526941136102,0.016223028569754976,0.13315156526163796,0.025532185069146406,0.054503481286736745,1.6039327653073474,0.07884701720094153,0.6089505449513704,0.049286885616673125,0.08097145634379176,0.25240957434417793,0.10181720575410358,0.23887888877266678,1.0,0.2315322585939044,0.18165623606568543,0.01232021061178729,0.12450566957833359,0.9066621512174606,0.2983159883879125,0.15675403208782276,0.9737589284777641,0.6843954486151537,0.13701629095400372,0.1598161250973741,0.7673986678322157,0.8379455779989561,0.7109310577313105,1.0,0.8899529551466306,0.8931871627767881,0.46162201402088004,-0.0681137524212924,0.11552467585230868,0.16255440438787142,0.04118900191194067,0.05060683765138189,1.6324969654281933,0.014932914481808742,0.12587933149188757,0.031958242684292294,0.20077461873491606,2.195874417821566,0.10638946294784546,0.3530499651096761,0.046418552849596985,0.09216283137599628,0.08924670369985203,0.1347223843137423,0.1310115506251653,1.0,0.11262669647112489,0.18582012473295131,0.012721041838328043,0.12253321583072345,0.5576325299715001,1534.0,0.8883954209579233,0.7836806376439596,0.8327591157048521,0.9042364532019704,0.822696306920043,0.861541349854501,0.09081954292632852,0.8183609141473429,0.313953488372093,0.28355957767722473,0.26403061224489793,0.6661863592699327,0.5061032863849765,0.4399016292652936,0.20652173913043478,0.6504539559014267,0.6222808260506686,eval_examples/epoch_035_preview.json,eval_examples/epoch_035_grid_batch.pt,eval_examples/epoch_035_preview.png,14,14
36,0.964541609116022,0.08792768653420453,0.047220303867403314,0.992562477430586,0.3509972816672773,0.31031470443250725,0.18475932881071422,0.7927055029579289,0.7810073429049708,0.8053990569562544,0.9999136740331491,0.9780732044198895,0.9844613259668509,0.8812994225907721,-0.03298980579196954,0.09610056333778971,0.6456758440858092,0.09386785080378555,0.10285492963800773,0.9597036430190281,0.016187630218160415,0.13312107995564107,0.026054573259298622,0.05233889534678413,1.5851594934147366,0.07736193098498313,0.6137061331482881,0.04890041786775981,0.08053699677079422,0.26537335853385663,0.1005577752521025,0.2780764497281438,0.9999136740331491,0.2743121793503919,0.1823957228199553,0.012196204980104668,0.12416163325639061,0.9054388230045637,0.3143145847910394,0.16603137583782276,0.972477192680041,0.6893808096647263,0.12364600862686832,0.1624113138144215,0.7762016281485558,0.8455784966548284,0.7200441882014275,1.0,0.8801873301466306,0.8996975794434547,0.4448721098403136,-0.06226049909795014,0.11398532086362441,0.1991994163642327,0.032325126929208636,0.046549923717975616,1.6579741289218266,0.014884358349566659,0.12517297081649303,0.027086895521885406,0.21276052917043367,2.208557819326719,0.10566750743115942,0.31392928135270876,0.04500287826764785,0.09270867224161823,0.05445438933869203,0.13636364492898187,0.11351012089289725,1.0,0.09941770206205547,0.1841615286345283,0.012769255884146938,0.12192920129746199,0.5583893300833491,1534.0,0.8798601345444871,0.7818568678442366,0.8279685264663805,0.8945930119070857,0.8216206525636429,0.8565554621063453,0.09099827958300451,0.818003440833991,0.27906976744186046,0.2911010558069382,0.24744897959183673,0.6460134486071085,0.4892018779342723,0.4478942514601906,0.17173913043478262,0.6588845654993515,0.6162676345995103,eval_examples/epoch_036_preview.json,eval_examples/epoch_036_grid_batch.pt,eval_examples/epoch_036_preview.png,14,14
37,0.9650667589672363,0.08493661437986305,0.04709800876141912,0.9925867572673777,0.3487518332610473,0.33501681471397865,0.1840589558962959,0.8014150713030146,0.7900180036191782,0.813753813340519,1.0,0.9784185082872928,0.9842023480662984,0.8853724661452994,-0.030225004448017713,0.09569098380553788,0.6798981480835551,0.09474744785510168,0.10602761319329067,0.9460609476210663,0.016211108345723615,0.13309034285295077,0.02612132435012191,0.05073188782479223,1.5668903128218257,0.07474382468679333,0.620325327907478,0.04886156644733901,0.0815562065176213,0.2678671854018177,0.10096189836606137,0.31735906531797586,1.0,0.31520600917424946,0.1808638859190335,0.012200727878725002,0.12389666463624048,0.9056068335970243,0.30981007606411975,0.1597572242220243,0.9734680900971094,0.6908841418723265,0.07402182168637712,0.16460809453080097,0.7807743599017462,0.858467643459638,0.71956034998099,1.0,0.9133904551466306,0.9081821218132973,0.45815261639654636,-0.058217296726070344,0.10947707931821545,0.23383763308326402,0.04172438518920293,0.05215271453683575,1.6403713524341583,0.014914075378328562,0.12596635861943165,0.02803348464658484,0.18275209966426095,2.20780511200428,0.1029080046961705,0.3437463412992656,0.040481390547938645,0.09039746519799034,0.09069222685260077,0.1313257529400289,0.12477503604410838,0.9993489583333334,0.1285918860230595,0.18420476963122687,0.012497689749579877,0.12130216633280118,0.5730517470627092,1534.0,0.882841538344838,0.7861461042250667,0.8316927199642697,0.8978119271422442,0.82534958766583,0.8600571652748978,0.09126253581935026,0.8174749283612994,0.3023255813953488,0.29411764705882354,0.26913265306122447,0.648895292987512,0.49389671361502346,0.4767906547802029,0.15217391304347827,0.6621271076523995,0.6238013917842734,eval_examples/epoch_037_preview.json,eval_examples/epoch_037_grid_batch.pt,eval_examples/epoch_037_preview.png,14,14
38,0.9671205973756906,0.08216790730411506,0.04399387085635359,0.9930876269524928,0.3433786429752961,0.3728738820684549,0.1822453866100443,0.8041177780588687,0.7910121672719882,0.8183694518073488,0.9998273480662984,0.9780732044198895,0.9845476519337016,0.8919262026554972,-0.028723281784399892,0.09329985133603791,0.6958070533216328,0.09872343072678008,0.10828156303099835,0.9291355567083833,0.016178125767706178,0.13302646272748872,0.026093142167889372,0.05221373890397957,1.5383499366802404,0.07311180906977442,0.6214186269275391,0.046921424764512075,0.08064456461048916,0.2898551450208735,0.09925873462337156,0.3569826795745291,1.0,0.35609288402519174,0.18008286608846147,0.012036242401381719,0.12330418821033193,0.9078014741341273,0.31119691332181293,0.15569346429159245,0.9739725515246391,0.6929279888669649,0.07016093392545979,0.16055926121771336,0.7769551997383436,0.874961793422699,0.7025248284141222,0.9993489583333334,0.8879998301466306,0.9081611211101214,0.4807652075154086,-0.06787014209354918,0.11384267049531142,0.17646462780733904,0.03880067798309028,0.04964097309857607,1.6512691055734952,0.014978131861425936,0.1262318193912506,0.028144003396543365,0.199669606750831,2.2094221462806067,0.10420403769239783,0.26416161353699863,0.02683466940652579,0.08488128970687588,0.07910913919719557,0.13568192766979337,0.12196811622319122,0.9993489583333334,0.1255018764253085,0.1877300168077151,0.012807556117574373,0.12268394573281209,0.5553177971202725,1534.0,0.8848339244174961,0.78364686412915,0.8311720876916465,0.8995609220636663,0.8227321620652563,0.8594329375632046,0.09095498384985236,0.8180900323002953,0.27906976744186046,0.27978883861236803,0.26913265306122447,0.6464937560038425,0.49014084507042255,0.4715647094989241,0.11521739130434783,0.6543450064850843,0.6160100345221197,eval_examples/epoch_038_preview.json,eval_examples/epoch_038_grid_batch.pt,eval_examples/epoch_038_preview.png,14,14
