dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
18,drummer1/eval_session/10,24,cymbal,0,11,0,11,0,0.0,1.0,0.0,
19,drummer1/eval_session/10,28,kick,2,5,2,3,0,0.4,1.0,0.5714285714285715,0.004208742188217873
19,drummer1/eval_session/10,28,snare,3,10,3,7,0,0.3,1.0,0.4615384615384615,0.0029040244845666883
19,drummer1/eval_session/10,28,tom,0,8,0,8,0,0.0,1.0,0.0,
19,drummer1/eval_session/10,28,hihat,8,10,8,2,0,0.8,1.0,0.888888888888889,0.0036179457281350674
19,drummer1/eval_session/10,28,cymbal,0,10,0,10,0,0.0,1.0,0.0,
20,drummer1/eval_session/10,32,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.0016674718151230958
20,drummer1/eval_session/10,32,snare,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.00332882572328691
20,drummer1/eval_session/10,32,tom,0,7,0,7,0,0.0,1.0,0.0,
20,drummer1/eval_session/10,32,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.005346971910104776
20,drummer1/eval_session/10,32,cymbal,0,11,0,11,0,0.0,1.0,0.0,
21,drummer1/eval_session/10,36,kick,3,8,3,5,0,0.375,1.0,0.5454545454545454,0.002600932466943304
21,drummer1/eval_session/10,36,snare,5,12,5,7,0,0.4166666666666667,1.0,0.5882352941176471,0.0023615486270445627
21,drummer1/eval_session/10,36,tom,0,11,0,11,0,0.0,1.0,0.0,
21,drummer1/eval_session/10,36,hihat,8,12,8,4,0,0.6666666666666666,1.0,0.8,0.005304175596599745
21,drummer1/eval_session/10,36,cymbal,0,12,0,12,0,0.0,1.0,0.0,
22,drummer1/eval_session/10,40,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.0030617207549766506
22,drummer1/eval_session/10,40,snare,5,11,4,7,1,0.36363636363636365,0.8,0.5000000000000001,0.0020591632227778545
22,drummer1/eval_session/10,40,tom,0,8,0,8,0,0.0,1.0,0.0,
22,drummer1/eval_session/10,40,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.005346970501104499
22,drummer1/eval_session/10,40,cymbal,0,11,0,11,0,0.0,1.0,0.0,
23,drummer1/eval_session/10,44,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.004122468606904611
23,drummer1/eval_session/10,44,snare,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.0021973078794219614
23,drummer1/eval_session/10,44,tom,0,9,0,9,0,0.0,1.0,0.0,
23,drummer1/eval_session/10,44,hihat,9,11,8,3,1,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.00823810393478547
23,drummer1/eval_session/10,44,cymbal,0,11,0,11,0,0.0,1.0,0.0,
24,drummer1/eval_session/10,48,kick,3,8,3,5,0,0.375,1.0,0.5454545454545454,0.0028869473595715205
24,drummer1/eval_session/10,48,snare,5,11,4,7,1,0.36363636363636365,0.8,0.5000000000000001,0.0025529120906410685
24,drummer1/eval_session/10,48,tom,0,9,0,9,0,0.0,1.0,0.0,
24,drummer1/eval_session/10,48,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.006545759532875176
24,drummer1/eval_session/10,48,cymbal,0,11,0,11,0,0.0,1.0,0.0,
25,drummer1/eval_session/10,52,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.0043939640385661834
25,drummer1/eval_session/10,52,snare,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.002636274930571225
25,drummer1/eval_session/10,52,tom,0,10,0,10,0,0.0,1.0,0.0,
25,drummer1/eval_session/10,52,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.007320562911023483
