epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
47,0.6926263651575574,0.3658364911701728,0.0,0.0,0.3188555439431783,0.0,0.0,3.267898687489618,0.0,2881,2881,1835541,21312.51003551483,360.8815839730669,7.983228094606826,5086.269517529576,59.05679586328078,3897.11279296875,5772.0,0.6826951031883558,0.3590303281477342,0.0,0.0,0.38567620726219803,0.0,0.0,3.236647693129877,0.0,384,274276,3184.7999968528748,24.141915336018428,15.905945930772644,11360.98756799114,131.91993893298624,1814.02099609375,5772.0,0.6826951031883558,val_loss,0.6826951031883558,0.6826951031883558,47,138288,True
48,0.6902099926100965,0.3614091310809803,0.0,0.0,0.32232686488800905,0.0,0.0,3.2880085507580405,0.0,2881,2881,1835541,21312.510073184967,358.6847927910276,8.032121957505156,5117.420746268995,59.41849362317904,3872.2333984375,5772.0,0.6863348757227262,0.3527570541627938,0.0,0.0,0.41368311065161834,0.0,0.0,3.335778127424419,0.0,384,274276,3184.7999968528748,24.671537033980712,15.564494399806035,11117.10225521146,129.08802530083034,1814.02099609375,5772.0,0.6826951031883558,val_loss,0.6863348757227262,0.6826951031883558,47,141169,False
49,0.6887675218907382,0.36164022599182394,0.0,0.0,0.3100449323818393,0.0,0.0,3.271272902696011,0.0,2881,2881,1835541,21312.51004219055,358.00333632086404,8.047411037024178,5127.161715484344,59.53159616112908,3867.94384765625,5772.0,0.6855178088881075,0.3498494709395648,0.0,0.0,0.3212821498588407,0.0,0.0,3.3566833256433406,0.0,384,274276,3184.7999968528748,24.191956979921088,15.873044099686249,11337.487092410276,131.6470593716831,1814.02099609375,5772.0,0.6826951031883558,val_loss,0.6855178088881075,0.6826951031883558,47,144050,False
50,0.6876558862039506,0.35926547706229317,0.0,0.0,0.3060667555871672,0.0,0.0,3.283904034617211,0.0,2881,2881,1835541,21312.5100274086,359.5152211098466,8.013568914011952,5105.600242275047,59.28124534370342,3896.50146484375,5772.0,0.6836426377606889,0.3663630072454301,0.0,0.0,0.3629988328005614,0.0,0.0,3.172796245664358,0.0,384,274276,3184.7999968528748,24.25164229911752,15.833979211130504,11309.584588833412,131.32306495254406,1814.02099609375,5772.0,0.6826951031883558,val_loss,0.6836426377606889,0.6826951031883558,47,146931,False
51,0.6875388713935645,0.35724340544878425,0.0,0.0,0.3134337184827546,0.0,0.0,3.3029546064765287,0.0,2881,2881,1835541,21312.510009288788,360.7210483259987,7.9867809582220985,5088.533115875026,59.08307848459062,3910.46630859375,5772.0,0.6795596452429891,0.34280356803598505,0.0,0.0,0.325968670292544,0.0,0.0,3.367560715880245,0.0,384,274276,3184.7999968528748,23.587244734168053,16.279985404303904,11628.149158205359,135.02212881352062,1814.02099609375,5772.0,0.6795596452429891,val_loss,0.6795596452429891,0.6795596452429891,51,149812,True
52,0.685919165135423,0.35612033312207336,0.0,0.0,0.34005260946007987,0.0,0.0,3.297988263777005,0.0,2881,2881,1835541,21312.510023593903,362.9291061081458,7.938189446678102,5057.574521049973,58.72361754651662,3895.64794921875,5772.0,0.687782083482792,0.34278040629578754,0.0,0.0,0.3293144954671637,0.0,0.0,3.450016718901073,0.0,384,274276,3184.7999968528748,24.521682319929823,15.659610747338764,11185.040097231997,129.87689650740035,1814.02099609375,5772.0,0.6795596452429891,val_loss,0.687782083482792,0.6795596452429891,51,152693,False
53,0.6860964673027236,0.35938214731662277,0.0,0.0,0.31227467734258685,0.0,0.0,3.267143142922642,0.0,2881,2881,1835541,21312.51005268097,361.79019991797395,7.963178661702799,5073.495634807573,58.90847805582627,3876.5087890625,5772.0,0.6849181888004144,0.3657845139775115,0.0,0.0,0.314021998977599,0.0,0.0,3.191336679349964,0.0,384,274276,3184.7999968528748,24.39878119691275,15.738491070553502,11241.381189758156,130.53111018741612,1814.02099609375,5772.0,0.6795596452429891,val_loss,0.6849181888004144,0.6795596452429891,51,155574,False
54,0.6830483571972461,0.3569679401203323,0.0,0.0,0.31311924294486165,0.0,0.0,3.2608041143260125,0.0,2881,2881,1835541,21312.5100440979,357.07057683891617,8.068432928596337,5140.5551704924155,59.687107889913115,3896.78271484375,5772.0,0.6834027729928493,0.36558154760859907,0.0,0.0,0.2839617663375975,0.0,0.0,3.1782121881842613,0.0,384,274276,3184.7999968528748,23.94911153591238,16.033997729902463,11452.44989939252,132.98196854096972,1814.02099609375,5772.0,0.6795596452429891,val_loss,0.6834027729928493,0.6795596452429891,51,158455,False
55,0.6832191963569856,0.3597765600994741,0.0,0.0,0.3166199601513968,0.0,0.0,3.2344263098236588,0.0,2881,2881,1835541,21312.510026931763,359.82349997293204,8.006703287074705,5101.2260181396705,59.230456122335006,3895.01806640625,5772.0,0.6898811988842984,0.35320292586887564,0.0,0.0,0.4004316435311921,0.0,0.0,3.366782679532965,0.0,384,274276,3184.7999968528748,24.43691103090532,15.713933709311943,11223.840838685528,130.3274375728202,1814.02099609375,5772.0,0.6795596452429891,val_loss,0.6898811988842984,0.6795596452429891,51,161336,False
56,0.6827973175259855,0.35720479107923814,0.0,0.0,0.31814875069042975,0.0,0.0,3.255925209561142,0.0,2881,2881,1835541,21312.510061264038,359.078689704882,8.023310997285368,5111.807112554037,59.35331355581216,3888.0478515625,5772.0,0.6780176361401876,0.3598699549814531,0.0,0.0,0.28377652451066143,0.0,0.0,3.1814767761776843,0.0,384,274276,3184.7999968528748,24.091765800025314,15.93905582460861,11384.636654558206,132.19454411471693,1814.02099609375,5772.0,0.6780176361401876,val_loss,0.6780176361401876,0.6780176361401876,56,164217,True
57,0.6818558382350759,0.360475030662062,0.0,0.0,0.2998842070340148,0.0,0.0,3.2138080110942187,0.0,2881,2881,1835541,21312.510047912598,357.1933503211476,8.065659669783138,5138.788273493027,59.66659241766627,3873.92822265625,5772.0,0.681967998854816,0.36060770934758085,0.0,0.0,0.29050357270777266,0.0,0.0,3.213602823903784,0.0,384,274276,3184.7999968528748,24.158794539049268,15.894832806302418,11353.049903076568,131.82776945700238,1814.02099609375,5772.0,0.6780176361401876,val_loss,0.681967998854816,0.6780176361401876,56,167098,False
58,0.6820345165538357,0.3574490324787715,0.0,0.0,0.30692295781706863,0.0,0.0,3.245854777228042,0.0,2881,2881,1835541,21312.51003551483,356.37353489897214,8.084214224315874,5150.609740199578,59.803851712941274,3873.83837890625,5772.0,0.6848049256950617,0.3554962879861705,0.0,0.0,0.29147405975527363,0.0,0.0,3.2930863217140236,0.0,384,274276,3184.7999968528748,23.82226297003217,16.119375412951435,11513.431798861115,133.6900696990574,1814.02099609375,5772.0,0.6780176361401876,val_loss,0.6848049256950617,0.6780176361401876,56,169979,False
59,0.6787905570989845,0.3555046045665876,0.0,0.0,0.300425450986879,0.0,0.0,3.232859465168483,0.0,2881,2881,1835541,21312.51002407074,351.36540000885725,8.19944137905262,5224.023196233123,60.65625705756313,3898.60888671875,5772.0,0.6746343256284794,0.3479036551337534,0.0,0.0,0.3090497392331599,0.0,0.0,3.267306649746994,0.0,384,274276,3184.7999968528748,23.820986848091707,16.120238949326406,11514.048588712109,133.69723165386023,1814.02099609375,5772.0,0.6746343256284794,val_loss,0.6746343256284794,0.6746343256284794,59,172860,True
60,0.6788219796808508,0.3564017189912956,0.0,0.0,0.3137088404854915,0.0,0.0,3.224202553262234,0.0,2881,2881,1835541,21312.51006436348,356.95161761296913,8.071121849134673,5142.268333940474,59.706999528075904,3896.73583984375,5772.0,0.6802500698249787,0.3579827429057332,0.0,0.0,0.30514742788727744,0.0,0.0,3.2226732106258473,0.0,384,274276,3184.7999968528748,23.754799450049177,16.16515436417229,11546.129891634686,134.06974887537018,1814.02099609375,5772.0,0.6746343256284794,val_loss,0.6802500698249787,0.6746343256284794,59,175741,False
61,0.6780774415325515,0.3551878796709997,0.0,0.0,0.30023023195862797,0.0,0.0,3.228895565818805,0.0,2881,2881,1835541,21312.51005077362,356.3428034458775,8.08491141715333,5151.053935283943,59.80900931540949,3897.15771484375,5772.0,0.6776913033487896,0.3520674935813683,0.0,0.0,0.3032822324081887,0.0,0.0,3.2562380380307636,0.0,384,274276,3184.7999968528748,23.717829677974805,16.190351529364243,11564.127229343507,134.2787278639744,1814.02099609375,5772.0,0.6746343256284794,val_loss,0.6776913033487896,0.6746343256284794,59,178622,False
62,0.6789496030628743,0.35965743010067786,0.0,0.0,0.31284910455945436,0.0,0.0,3.1929216707737567,0.0,2881,2881,1835541,21312.5100274086,355.22572903102264,8.11033594852133,5167.252397530299,59.997089978657854,3894.25732421875,5772.0,0.673837144083033,0.36000201051744324,0.0,0.0,0.27833237811137224,0.0,0.0,3.1383512808630862,0.0,384,274276,3184.7999968528748,24.166962987044826,15.8894603432732,11349.212565394791,131.78321159179782,1814.02099609375,5772.0,0.673837144083033,val_loss,0.673837144083033,0.673837144083033,62,181503,True
63,0.6772014576811131,0.3528466770869603,0.0,0.0,0.32872139124431854,0.0,0.0,3.2435477464015348,0.0,2881,2881,1835541,21312.510051250458,355.1115010888316,8.112944782600309,5168.914536341184,60.01638917889935,3872.6552734375,5772.0,0.6733054501625398,0.35289830266992794,0.0,0.0,0.2914384701871313,0.0,0.0,3.2040714090690017,0.0,384,274276,3184.7999968528748,23.7433519680053,16.172948137965044,11551.696675751304,134.13438848669995,1814.02099609375,5772.0,0.6733054501625398,val_loss,0.6733054501625398,0.6733054501625398,63,184384,True
64,0.6777503129737488,0.35553969361511256,0.0,0.0,0.31987992978254925,0.0,0.0,3.2221061312585437,0.0,2881,2881,1835541,21312.510054588318,353.77047214703634,8.143698320877895,5188.5082122882795,60.24389182410418,3876.0341796875,5772.0,0.6775206488867601,0.34942980378885596,0.0,0.0,0.30732927549858385,0.0,0.0,3.2809083811783544,0.0,384,274276,3184.7999968528748,23.518081383081153,16.327862538831447,11662.345900261806,135.41920979761605,1814.02099609375,5772.0,0.6733054501625398,val_loss,0.6775206488867601,0.6733054501625398,63,187265,False
65,0.6762777099961913,0.355145007100361,0.0,0.0,0.311784931347815,0.0,0.0,3.211326968272665,0.0,2881,2881,1835541,21312.510041713715,353.46083729015663,8.15083227349168,5193.053391918497,60.296665976090125,3882.42919921875,5772.0,0.6724422092859944,0.3514015135103061,0.0,0.0,0.2880518220360197,0.0,0.0,3.2104069037983813,0.0,384,274276,3184.7999968528748,24.24738032487221,15.836762357626927,11311.572480209592,131.34614767377596,1814.02099609375,5772.0,0.6724422092859944,val_loss,0.6724422092859944,0.6724422092859944,65,190146,True
66,0.6759152204491371,0.3555628328045254,0.0,0.0,0.31103180200398145,0.0,0.0,3.203523824474374,0.0,2881,2881,1835541,21312.510043621063,354.24148685787804,8.132870109468175,5181.609348699522,60.16378892450747,3870.3525390625,5772.0,0.668594837266331,0.3537581841883366,0.0,0.0,0.3043266058120935,0.0,0.0,3.1483665090054274,0.0,384,274276,3184.7999968528748,23.53984282212332,16.31276822456552,11651.564629064927,135.29402132879673,1814.02099609375,5772.0,0.668594837266331,val_loss,0.668594837266331,0.668594837266331,66,193027,True
67,0.6728739262206486,0.35035018257975203,0.0,0.0,0.3029393615194327,0.0,0.0,3.2252373850746974,0.0,2881,2881,1835541,21312.51003885269,353.19287155312486,8.157016270829972,5196.993336610732,60.342412759162976,3874.10888671875,5772.0,0.6730216251841435,0.35303913536093506,0.0,0.0,0.3063240412484447,0.0,0.0,3.1998248427795866,0.0,384,274276,3184.7999968528748,24.79528975300491,15.48681236739585,11061.617054374647,128.44374994516502,1814.02099609375,5772.0,0.668594837266331,val_loss,0.6730216251841435,0.668594837266331,66,195908,False
68,0.673832949759107,0.3539993562165057,0.0,0.0,0.3122320492801679,0.0,0.0,3.1983358838292553,0.0,2881,2881,1835541,21312.5100440979,356.87684139609337,8.072812987050657,5143.345790719872,59.719509847497775,3875.4658203125,5772.0,0.674972452611352,0.3543141262731903,0.0,0.0,0.29274304084538016,0.0,0.0,3.206583207473159,0.0,384,274276,3184.7999968528748,24.135476485127583,15.910189311432196,11364.018446829108,131.95513247129662,1814.02099609375,5772.0,0.668594837266331,val_loss,0.674972452611352,0.668594837266331,66,198789,False
69,0.6739425409051206,0.3509537622549806,0.0,0.0,0.3055857048279107,0.0,0.0,3.2298877241089294,0.0,2881,2881,1835541,21312.51005935669,357.05776606011204,8.068722413714347,5140.739607077975,59.68924943021305,3896.81201171875,5772.0,0.6700636170183619,0.34812560014931176,0.0,0.0,0.28382119360321667,0.0,0.0,3.2193801207467914,0.0,384,274276,3184.7999968528748,23.92333627003245,16.051272935582038,11464.788894999216,133.1252447779331,1814.02099609375,5772.0,0.668594837266331,val_loss,0.6700636170183619,0.668594837266331,66,201670,False
70,0.6703565119455689,0.3487316442789954,0.0,0.0,0.3045058438204635,0.0,0.0,3.2162486207294863,0.0,2881,2881,1835541,21312.51003885269,355.3318012750242,8.10791488310985,5165.709889780748,59.97917991684895,3896.31396484375,5772.0,0.6728410790674388,0.3626499443295567,0.0,0.0,0.28221699023924884,0.0,0.0,3.101911259116605,0.0,384,274276,3184.7999968528748,24.406813698122278,15.733311392037331,11237.681550422996,130.48815122876508,1814.02099609375,5772.0,0.668594837266331,val_loss,0.6728410790674388,0.668594837266331,66,204551,False
71,0.6699214948109147,0.3499668601273854,0.0,0.0,0.3095758881523988,0.0,0.0,3.1995462953465053,0.0,2881,2881,1835541,21312.510038375854,357.18645429308526,8.06581538961729,5138.887485620795,59.667744345333205,3870.07568359375,5772.0,0.6716483590037873,0.3531301584346996,0.0,0.0,0.3655850185083788,0.0,0.0,3.185181946338465,0.0,384,274276,3184.7999968528748,23.589878153055906,16.278168013778206,11626.851068091228,135.00705583086304,1814.02099609375,5772.0,0.668594837266331,val_loss,0.6716483590037873,0.668594837266331,66,207432,False
72,0.6704259981032421,0.3534920440391301,0.0,0.0,0.3202359655416832,0.0,0.0,3.1693394840053286,0.0,2881,2881,1835541,21312.510024547577,360.9010451331269,7.982797608516969,5085.995246489013,59.0536112653427,3880.96923828125,5772.0,0.6659481261546413,0.3411822275375016,0.0,0.0,0.29458198210825987,0.0,0.0,3.2476589221817753,0.0,384,274276,3184.7999968528748,24.416837117867544,15.726852669177195,11233.068340341782,130.43458419609675,1814.02099609375,5772.0,0.6659481261546413,val_loss,0.6659481261546413,0.6659481261546413,72,210313,True
73,0.6689532884435081,0.34834290026689996,0.0,0.0,0.31062505053500467,0.0,0.0,3.206103825602255,0.0,2881,2881,1835541,21312.51002550125,367.5991849701386,7.83734055404403,4993.321734783247,57.97757692861192,3870.46728515625,5772.0,0.6678758074219028,0.344068856924423,0.0,0.0,0.3075049915314594,0.0,0.0,3.238069451491659,0.0,384,274276,3184.7999968528748,23.85748378606513,16.095578370435266,11496.434513358081,133.49270297788394,1814.02099609375,5772.0,0.6659481261546413,val_loss,0.6678758074219028,0.6659481261546413,72,213194,False
74,0.6680555023984833,0.3502909302645541,0.0,0.0,0.32880746478057105,0.0,0.0,3.1776456678546747,0.0,2881,2881,1835541,21312.510006427765,366.0488042088691,7.870535204251311,5014.470690505608,58.223137902307556,3876.3388671875,5772.0,0.6722668992976347,0.35073460880084895,0.0,0.0,0.3693412118215444,0.0,0.0,3.2153228426662586,0.0,384,274276,3184.7999968528748,23.883138557896018,16.078288834155156,11484.085281970676,133.34930788650246,1814.02099609375,5772.0,0.6659481261546413,val_loss,0.6722668992976347,0.6659481261546413,72,216075,False
