dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
54,drummer1/eval_session/4,32,snare,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.002335409755879758
54,drummer1/eval_session/4,32,tom,0,7,0,7,0,0.0,1.0,0.0,
54,drummer1/eval_session/4,32,hihat,5,5,5,0,0,1.0,1.0,1.0,0.009128084651264162
54,drummer1/eval_session/4,32,cymbal,0,5,0,5,0,0.0,1.0,0.0,
55,drummer1/eval_session/4,36,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.003807669611998291
55,drummer1/eval_session/4,36,snare,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.0019614560155370997
55,drummer1/eval_session/4,36,tom,0,9,0,9,0,0.0,1.0,0.0,
55,drummer1/eval_session/4,36,hihat,5,5,5,0,0,1.0,1.0,1.0,0.00399975981652872
55,drummer1/eval_session/4,36,cymbal,0,5,0,5,0,0.0,1.0,0.0,
56,drummer1/eval_session/4,40,kick,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.008195011770002154
56,drummer1/eval_session/4,40,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.007741545236029546
56,drummer1/eval_session/4,40,tom,0,9,0,9,0,0.0,1.0,0.0,
56,drummer1/eval_session/4,40,hihat,5,5,5,0,0,1.0,1.0,1.0,0.00785944817734294
56,drummer1/eval_session/4,40,cymbal,0,5,0,5,0,0.0,1.0,0.0,
57,drummer1/eval_session/4,44,kick,1,10,1,9,0,0.1,1.0,0.18181818181818182,0.0006092271365884215
57,drummer1/eval_session/4,44,snare,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.0053575883646941325
57,drummer1/eval_session/4,44,tom,0,9,0,9,0,0.0,1.0,0.0,
57,drummer1/eval_session/4,44,hihat,5,5,4,1,1,0.8,0.8,0.8000000000000002,0.005998162237965336
57,drummer1/eval_session/4,44,cymbal,0,5,0,5,0,0.0,1.0,0.0,
58,drummer1/eval_session/4,48,kick,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.004195012045673637
58,drummer1/eval_session/4,48,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.005936564680129708
58,drummer1/eval_session/4,48,tom,0,9,0,9,0,0.0,1.0,0.0,
58,drummer1/eval_session/4,48,hihat,5,5,5,0,0,1.0,1.0,1.0,0.0073224924343581
58,drummer1/eval_session/4,48,cymbal,0,5,0,5,0,0.0,1.0,0.0,
59,drummer1/eval_session/4,52,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.00019501139002254479
59,drummer1/eval_session/4,52,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.003351490135365842
59,drummer1/eval_session/4,52,tom,0,8,0,8,0,0.0,1.0,0.0,
59,drummer1/eval_session/4,52,hihat,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091,0.005127455093963329
59,drummer1/eval_session/4,52,cymbal,0,6,0,6,0,0.0,1.0,0.0,
60,drummer1/eval_session/4,60,kick,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.004181606588534622
60,drummer1/eval_session/4,60,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.0037718009894667226
60,drummer1/eval_session/4,60,tom,0,10,0,10,0,0.0,1.0,0.0,
60,drummer1/eval_session/4,60,hihat,5,5,3,2,2,0.6,0.6,0.6,0.001358017625001336
60,drummer1/eval_session/4,60,cymbal,0,4,0,4,0,0.0,1.0,0.0,
61,drummer1/eval_session/4,64,kick,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.004195012045673637
61,drummer1/eval_session/4,64,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.003741537129797856
61,drummer1/eval_session/4,64,tom,0,9,0,9,0,0.0,1.0,0.0,
61,drummer1/eval_session/4,64,hihat,5,5,5,0,0,1.0,1.0,1.0,0.011371467624391809
61,drummer1/eval_session/4,64,cymbal,0,5,0,5,0,0.0,1.0,0.0,
62,drummer1/eval_session/4,68,kick,1,10,1,9,0,0.1,1.0,0.18181818181818182,0.001596536700383606
62,drummer1/eval_session/4,68,snare,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.0075633447510855545
62,drummer1/eval_session/4,68,tom,0,8,0,8,0,0.0,1.0,0.0,
62,drummer1/eval_session/4,68,hihat,6,6,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.004146346770446591
62,drummer1/eval_session/4,68,cymbal,0,6,0,6,0,0.0,1.0,0.0,
63,drummer1/eval_session/4,72,kick,2,9,1,8,1,0.1111111111111111,0.5,0.1818181818181818,0.0038049885671366168
63,drummer1/eval_session/4,72,snare,1,5,1,4,0,0.2,1.0,0.33333333333333337,0.003741537129797856
63,drummer1/eval_session/4,72,tom,0,11,0,11,0,0.0,1.0,0.0,
63,drummer1/eval_session/4,72,hihat,4,4,4,0,0,1.0,1.0,1.0,0.002591831787508353
