epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
48,0.6914567087868443,0.36217794045712187,0.0,0.0,0.3231951116420347,0.0,0.0,3.2927876264012053,0.0,2881,2881,1835541,21312.510073184967,360.7740344949998,7.985607955496946,5087.7857730790765,59.074401246801344,4279.99609375,6660.0,0.6854379922151566,0.3526173966723339,0.0,0.0,0.40847082681648317,0.0,0.0,3.3282058998011053,0.0,384,274276,3184.7999968528748,23.916946130106226,16.055561521570166,11467.852062214008,133.160813237937,1914.162109375,6660.0,0.6830736216312895,val_loss,0.6854379922151566,0.6830736216312895,47,141169,False
49,0.6898937321131281,0.3623392255676161,0.0,0.0,0.31070398298748086,0.0,0.0,3.275545003440222,0.0,2881,2881,1835541,21312.51004219055,358.919555204222,8.026868300226042,5114.073539279836,59.379629037108124,4280.38330078125,6660.0,0.6886079941565791,0.3505551317163433,0.0,0.0,0.32462108929030364,0.0,0.0,3.3805285611500344,0.0,384,274276,3184.7999968528748,23.686271707993,16.211922447483285,11579.5344823071,134.45763166594745,1914.162109375,6660.0,0.6830736216312895,val_loss,0.6886079941565791,0.6830736216312895,47,144050,False
50,0.6888146255422657,0.3599505765416589,0.0,0.0,0.306886788547661,0.0,0.0,3.2886404329519725,0.0,2881,2881,1835541,21312.5100274086,359.1749436429236,8.021160860441777,5110.437218651913,59.33740759098326,4297.1826171875,6660.0,0.6849325257353485,0.36700441682478413,0.0,0.0,0.3649691623062002,0.0,0.0,3.1792810282980404,0.0,384,274276,3184.7999968528748,24.109072180930525,15.927614182669844,11376.46434261967,132.09964999698104,1914.162109375,6660.0,0.6830736216312895,val_loss,0.6849325257353485,0.6830736216312895,47,146931,False
51,0.6888157102392184,0.35795972837378937,0.0,0.0,0.3137925827534044,0.0,0.0,3.3085597535670943,0.0,2881,2881,1835541,21312.510009288788,359.30126376007684,8.018340848151833,5108.640534105333,59.31654619372617,4319.826171875,6660.0,0.6778772873803973,0.34299369452734635,0.0,0.0,0.3263625852596306,0.0,0.0,3.3488358600685992,0.0,384,274276,3184.7999968528748,23.947177059017122,16.03529297226321,11453.375039740791,132.99271095728852,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6778772873803973,0.6778772873803973,51,149812,True
52,0.6870277067908228,0.3568365210576739,0.0,0.0,0.3413886722852565,0.0,0.0,3.301911801306666,0.0,2881,2881,1835541,21312.510023593903,359.7043588820379,8.009355263178227,5102.915643571477,59.250074393964084,4295.0400390625,6660.0,0.6883822010519604,0.34301350272532244,0.0,0.0,0.3291594402702079,0.0,0.0,3.4536869230214506,0.0,384,274276,3184.7999968528748,23.83181917015463,16.11291178647813,11508.815086323113,133.63646199704738,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6883822010519604,0.6778772873803973,51,152693,False
53,0.6873203348426594,0.3600518077635198,0.0,0.0,0.31337431072283645,0.0,0.0,3.272685211282437,0.0,2881,2881,1835541,21312.51005268097,359.1941063569393,8.020732938020663,5110.164580974448,59.334242058811085,4286.478515625,6660.0,0.6850079481179515,0.3662976969353622,0.0,0.0,0.314664487685756,0.0,0.0,3.1871024494369826,0.0,384,274276,3184.7999968528748,24.37706438684836,15.752512029593332,11251.395805804012,130.6473965163378,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6850079481179515,0.6778772873803973,51,155574,False
54,0.6841945635366258,0.35759974251469256,0.0,0.0,0.3137920827018753,0.0,0.0,3.2659481523952234,0.0,2881,2881,1835541,21312.5100440979,359.2351781129837,8.019815918734695,5109.580330194446,59.32745828526533,4297.6748046875,6660.0,0.6837103087455034,0.3657376985841741,0.0,0.0,0.2842767282866892,0.0,0.0,3.1797260547367237,0.0,384,274276,3184.7999968528748,23.957616720115766,16.028305506598173,11448.38416960344,132.9347586639864,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6837103087455034,0.6778772873803973,51,158455,False
55,0.6838024473053761,0.3602828892091395,0.0,0.0,0.317310423572625,0.0,0.0,3.2351955274499486,0.0,2881,2881,1835541,21312.510026931763,359.38679270586,8.016432597059719,5107.424750308779,59.30242974837136,4294.03515625,6660.0,0.6857279506511986,0.3526106202140606,0.0,0.0,0.3968213056626458,0.0,0.0,3.3311732343087592,0.0,384,274276,3184.7999968528748,24.044662263942882,15.970280463279465,11406.939177985518,132.4535134614374,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6857279506511986,0.6778772873803973,51,161336,False
56,0.6839743003854318,0.3578273244493074,0.0,0.0,0.31893621780174175,0.0,0.0,3.261469694857215,0.0,2881,2881,1835541,21312.510061264038,365.1118060380686,7.890733611883289,5027.339487917343,58.3725579639073,4295.6142578125,6660.0,0.679217356412361,0.3602866146344847,0.0,0.0,0.28471378770821804,0.0,0.0,3.1893073649456105,0.0,384,274276,3184.7999968528748,24.22586301807314,15.850828501487262,11321.619369984168,131.46280875430233,1914.162109375,6660.0,0.6778772873803973,val_loss,0.679217356412361,0.6778772873803973,51,164217,False
57,0.6830814422335487,0.36115215750490676,0.0,0.0,0.3004141897519133,0.0,0.0,3.2192927827979076,0.0,2881,2881,1835541,21312.510047912598,367.06680285185575,7.848707585694533,5000.563891202128,58.061665839376104,4285.6513671875,6660.0,0.6830781969862679,0.36111598609325785,0.0,0.0,0.2906870821910464,0.0,0.0,3.2196220563879856,0.0,384,274276,3184.7999968528748,24.731647943146527,15.526664494122867,11090.081851015739,128.7742735208806,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6830781969862679,0.6778772873803973,51,167098,False
58,0.6830636708532014,0.3579526992113236,0.0,0.0,0.30735062293308124,0.0,0.0,3.251109656371908,0.0,2881,2881,1835541,21312.51003551483,362.0188494238537,7.958149153241767,5070.291237379572,58.87127167392885,4284.6044921875,6660.0,0.6845482725184411,0.35567214685336995,0.0,0.0,0.2920247144077924,0.0,0.0,3.28876118392994,0.0,384,274276,3184.7999968528748,24.32940311706625,15.783371180636859,11273.437275886341,130.90333460005215,1914.162109375,6660.0,0.6778772873803973,val_loss,0.6845482725184411,0.6778772873803973,51,169979,False
59,0.679664261967554,0.3560488566870037,0.0,0.0,0.30095743623451277,0.0,0.0,3.2361539938784194,0.0,2881,2881,1835541,21312.51002407074,362.9241136771161,7.938298645438447,5057.64409369897,58.72442535750576,4299.1513671875,6660.0,0.6739499014802277,0.348160172647719,0.0,0.0,0.3079617121620686,0.0,0.0,3.2578972236563764,0.0,384,274276,3184.7999968528748,24.287969374097884,15.810296615801901,11292.669048426256,131.12664742773154,1914.162109375,6660.0,0.6739499014802277,val_loss,0.6739499014802277,0.6739499014802277,59,172860,True
60,0.6796332509184165,0.3569204921826736,0.0,0.0,0.314465123782641,0.0,0.0,3.2271275258817345,0.0,2881,2881,1835541,21312.51006436348,360.20147113106214,7.998301592032437,5095.873135210278,59.1683037757743,4297.5927734375,6660.0,0.6808167269142965,0.3582053978364759,0.0,0.0,0.30530412752826425,0.0,0.0,3.2261132335600755,0.0,384,274276,3184.7999968528748,24.578114066971466,15.62365602802806,11159.359064436001,129.5786970544119,1914.162109375,6660.0,0.6739499014802277,val_loss,0.6808167269142965,0.6739499014802277,59,175741,False
61,0.6789461162945993,0.3556859179657549,0.0,0.0,0.3009843600408621,0.0,0.0,3.2326019251669336,0.0,2881,2881,1835541,21312.51005077362,361.42592716403306,7.971204563563197,5078.609092609287,58.967850530271846,4298.3310546875,6660.0,0.6769237310315172,0.35198120766047697,0.0,0.0,0.3035658814733324,0.0,0.0,3.2494251540241144,0.0,384,274276,3184.7999968528748,24.02826582407579,15.981178284420364,11414.723060254375,132.54389726543545,1914.162109375,6660.0,0.6739499014802277,val_loss,0.6769237310315172,0.6739499014802277,59,178622,False
62,0.6796974223423898,0.36008014328808824,0.0,0.0,0.31304169246065083,0.0,0.0,3.1961727321603073,0.0,2881,2881,1835541,21312.5100274086,360.83683730009943,7.984218079164519,5086.900255899937,59.06411935897634,4292.78515625,6660.0,0.6742126131430268,0.35996174936493236,0.0,0.0,0.2773816752863543,0.0,0.0,3.1425085750718913,0.0,384,274276,3184.7999968528748,24.37372861406766,15.754667908231681,11252.935664578523,130.66527683477693,1914.162109375,6660.0,0.6739499014802277,val_loss,0.6742126131430268,0.6739499014802277,59,181503,False
63,0.6780459925723713,0.3533244685201037,0.0,0.0,0.3290874415023284,0.0,0.0,3.2472151772030853,0.0,2881,2881,1835541,21312.510051250458,360.02047450700775,8.002322656635245,5098.435033489384,59.19805000100241,4282.3076171875,6660.0,0.6753638424755385,0.353461111158443,0.0,0.0,0.29198019336278475,0.0,0.0,3.219027233775705,0.0,384,274276,3184.7999968528748,24.015272696036845,15.989824677833875,11420.898836816572,132.61560829073787,1914.162109375,6660.0,0.6739499014802277,val_loss,0.6753638424755385,0.6739499014802277,59,184384,False
64,0.6785634440376046,0.3559417541202511,0.0,0.0,0.3210770016146907,0.0,0.0,3.226216840861945,0.0,2881,2881,1835541,21312.510054588318,360.475044650957,7.992231481071408,5092.005749738734,59.12339944426646,4284.353515625,6660.0,0.673100419032077,0.34839458393495687,0.0,0.0,0.303540931767202,0.0,0.0,3.247058272982637,0.0,384,274276,3184.7999968528748,24.064048314932734,15.957414769721526,11397.749722344117,132.3468086155967,1914.162109375,6660.0,0.673100419032077,val_loss,0.673100419032077,0.673100419032077,64,187265,True
65,0.6768015754880776,0.3554974402411246,0.0,0.0,0.31190621770394034,0.0,0.0,3.2130412878736943,0.0,2881,2881,1835541,21312.510041713715,358.80117630795576,8.02951659647644,5115.760820205818,59.399220094589054,4288.69091796875,6660.0,0.6725016859515259,0.3516013301850762,0.0,0.0,0.28847768656366196,0.0,0.0,3.2090035065387688,0.0,384,274276,3184.7999968528748,24.06690201209858,15.955522642962556,11396.398251096869,132.331115789305,1914.162109375,6660.0,0.6725016859515259,val_loss,0.6725016859515259,0.6725016859515259,65,190146,True
66,0.676393519193503,0.35586170688742197,0.0,0.0,0.311268266379647,0.0,0.0,3.205318060932123,0.0,2881,2881,1835541,21312.510043621063,360.25618442706764,7.997086863565687,5095.099208134753,59.1593176325768,4279.45263671875,6660.0,0.6672228921670467,0.35368720733337494,0.0,0.0,0.3039829261336611,0.0,0.0,3.13535679023092,0.0,384,274276,3184.7999968528748,24.250468376092613,15.83474570654344,11310.13206616643,131.3294220738688,1914.162109375,6660.0,0.6672228921670467,val_loss,0.6672228921670467,0.6672228921670467,66,193027,True
67,0.67326907424081,0.3506044362061028,0.0,0.0,0.3030775431983227,0.0,0.0,3.226646324136695,0.0,2881,2881,1835541,21312.51003885269,360.0051951620262,8.002662291313209,5098.651421332642,59.20056245094088,4285.7373046875,6660.0,0.6726151603894929,0.352943175258891,0.0,0.0,0.3055451033760619,0.0,0.0,3.196719780253867,0.0,384,274276,3184.7999968528748,24.15286550903693,15.89873465971664,11355.836842521981,131.8601304537246,1914.162109375,6660.0,0.6672228921670467,val_loss,0.6726151603894929,0.6672228921670467,66,195908,False
68,0.6743045935238537,0.3542816631320744,0.0,0.0,0.31291936674416815,0.0,0.0,3.2002292483972616,0.0,2881,2881,1835541,21312.5100440979,360.45613451721147,7.992650766947718,5092.272884905929,59.12650112792087,4287.494140625,6660.0,0.6740906454312304,0.3543121573990599,0.0,0.0,0.29249669784500537,0.0,0.0,3.1977848252281547,0.0,384,274276,3184.7999968528748,24.19104171707295,15.873644652887771,11337.916043790225,131.65204020979328,1914.162109375,6660.0,0.6672228921670467,val_loss,0.6740906454312304,0.6672228921670467,66,198789,False
69,0.6741406607032029,0.3511091138778338,0.0,0.0,0.3056427984755759,0.0,0.0,3.2303154106170755,0.0,2881,2881,1835541,21312.51005935669,361.5998099700082,7.9673714436933905,5076.166937566265,58.939494633928014,4296.3212890625,6660.0,0.6700604616974791,0.3481234696713121,0.0,0.0,0.2842108874938276,0.0,0.0,3.219369872007519,0.0,384,274276,3184.7999968528748,23.823204084997997,16.1187386310397,11512.976970747512,133.68478838908214,1914.162109375,6660.0,0.6672228921670467,val_loss,0.6700604616974791,0.6672228921670467,66,201670,False
70,0.6706497491709436,0.34887930658005545,0.0,0.0,0.30467696756309404,0.0,0.0,3.217704362078534,0.0,2881,2881,1835541,21312.51003885269,360.8534110370092,7.98385136978662,5086.666618240021,59.0614066182871,4297.205078125,6660.0,0.6742053344690552,0.36261685160085716,0.0,0.0,0.28250931175474153,0.0,0.0,3.115884767534832,0.0,384,274276,3184.7999968528748,24.14883519290015,15.901388076593337,11357.732073165922,131.88213722992396,1914.162109375,6660.0,0.6672228921670467,val_loss,0.6742053344690552,0.6672228921670467,66,204551,False
71,0.6703792957848288,0.35016069153704577,0.0,0.0,0.3100034305361946,0.0,0.0,3.2021859873503873,0.0,2881,2881,1835541,21312.510038375854,358.863956828136,8.028111893610268,5114.865856754351,59.3888286434479,4281.19873046875,6660.0,0.6711810099271437,0.35315765924557735,0.0,0.0,0.36457930544444633,0.0,0.0,3.1802334483557693,0.0,384,274276,3184.7999968528748,24.456218285951763,15.70152815574838,11214.980042828236,130.2245490130541,1914.162109375,6660.0,0.6672228921670467,val_loss,0.6711810099271437,0.6672228921670467,66,207432,False
72,0.6705191027514018,0.35357796076552006,0.0,0.0,0.32015331961645777,0.0,0.0,3.1694113683448157,0.0,2881,2881,1835541,21312.510024547577,358.44269228191115,8.03754703899536,5120.877170949178,59.45862611640448,4290.25048828125,6660.0,0.6654280078752587,0.3413789028224225,0.0,0.0,0.29460206819324714,0.0,0.0,3.2404909978310266,0.0,384,274276,3184.7999968528748,24.23048434103839,15.847805375876518,11319.460071025802,131.43773570629298,1914.162109375,6660.0,0.6654280078752587,val_loss,0.6654280078752587,0.6654280078752587,72,210313,True
73,0.669382531075625,0.34846925541062873,0.0,0.0,0.31113065675215223,0.0,0.0,3.2091327026791556,0.0,2881,2881,1835541,21312.51002550125,358.8805979739409,8.027739633361834,5114.628682527114,59.38607477200202,4281.9794921875,6660.0,0.6674967853662869,0.3439547582286953,0.0,0.0,0.3077921796684677,0.0,0.0,3.2354202058631927,0.0,384,274276,3184.7999968528748,24.117968876147643,15.921738765479999,11372.267764689563,132.05092075571093,1914.162109375,6660.0,0.6654280078752587,val_loss,0.6674967853662869,0.6654280078752587,72,213194,False
74,0.6682193014655664,0.35038506111316964,0.0,0.0,0.3288685611283671,0.0,0.0,3.178342345273151,0.0,2881,2881,1835541,21312.510006427765,358.90145820588805,8.027273041468893,5114.3314077788455,59.382623054714905,4286.07421875,6660.0,0.6697734709208211,0.3499507079056154,0.0,0.0,0.3696209332471578,0.0,0.0,3.1982275649594762,0.0,384,274276,3184.7999968528748,24.436525341123343,15.714181727538012,11224.01798828702,130.32949457398064,1914.162109375,6660.0,0.6654280078752587,val_loss,0.6697734709208211,0.6654280078752587,72,216075,False
